"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"66","RT @Crayon1Jrn: Another thing i cant get over in parasite: Ki Jung
ive got a thing for smart-ass characters that makes everything they do s…",FALSE,0,NA,2020-04-10 22:13:02,FALSE,NA,"1248735770338344963",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","beautifulnerdme",2,TRUE,FALSE,NA,NA
"67","RT @shoegazepapi: i’m centuries late but i just watched parasite stan ki jung 
 https://t.co/vlnAVFJY1Y",FALSE,0,NA,2020-04-10 22:11:05,FALSE,NA,"1248735278954622979",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","beautifulnerdme",13,TRUE,FALSE,NA,NA
"68","Ajj humare parose main husband  wife ki jung ho gae. Finally police aaee aur wife ko arrest kya aur husband ko ambu… https://t.co/9QvWbgm0iJ",FALSE,3,NA,2020-04-10 12:45:59,TRUE,NA,"1248593066165809152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Roshana37925119",0,FALSE,FALSE,NA,NA
"69","@Sajeda_Akhtar @TarekFatah ""Ye wo jazba hai jo humne 65 ki jung me dekha...71 ki jung me dekha""
This means Pakistan… https://t.co/32JrmZlaYH",FALSE,16,"Sajeda_Akhtar",2020-04-10 11:57:35,TRUE,"1248560616589021184","1248580887651840001","864059698550407169","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","alam_mujaid",1,FALSE,FALSE,NA,NA
"70","looking at this photo doesn’t sit right. parasite literally threw me into their dimension and kim ki jung should be… https://t.co/Pa5KLgUG2j",FALSE,1,NA,2020-04-10 04:52:26,TRUE,NA,"1248473892189908994",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angelxthia",0,FALSE,FALSE,NA,NA
"71","can’t believe they did ki jung like that wtf",FALSE,0,NA,2020-04-10 03:08:59,FALSE,NA,"1248447858463903744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prfctswifts",0,FALSE,FALSE,NA,NA
"72","I rewatched parasite and just noticed how Ki Jung confuses dog food for human food further emphasizing the class di… https://t.co/2aeqQ5mNbp",FALSE,2,NA,2020-04-10 02:39:27,TRUE,NA,"1248440426710716416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kitty_magnet07",1,FALSE,FALSE,NA,NA
"73","People are out here believing 5G has caused COVID-19. Hamara school system na science parhata hai na arts so what e… https://t.co/6AQ34nvl8i",FALSE,2,NA,2020-04-09 23:31:34,TRUE,NA,"1248393144074260485",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","khoonsurat_",0,FALSE,FALSE,NA,NA
"74","@ryansgosling @xYlies_ If Ki Jung was my wife... 😭😭😭",FALSE,0,"ryansgosling",2020-04-09 21:38:00,FALSE,"1247920968074285056","1248364563399090181","460968576","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","eEpicBlueye",0,FALSE,FALSE,NA,NA
"75","@Bollywoodirect Awwal number was good &amp; futuristic !! 
Daulat ki Jung... Perhaps",FALSE,1,"Bollywoodirect",2020-04-09 17:19:07,FALSE,"1248238219457511424","1248299416068460545","1416051025","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nagprakash",0,FALSE,FALSE,NA,NA
