"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"77","RT @boolhours: mood cause of this election shit is the scene in parasite where ki jeong smokes a cigarette on top of the overflowing toilet…",FALSE,0,NA,2020-04-16 04:31:49,FALSE,NA,"1250643031218257920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lail2289",1,TRUE,FALSE,NA,NA
"78","RT @A_Little_Chewy: You know what Ki Jeong (the poor son) from Parasite needs to do? Meet up with a publisher and write a damn book about w…",FALSE,0,NA,2020-04-16 04:31:06,FALSE,NA,"1250642854256316416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lail2289",1,TRUE,FALSE,NA,NA
"79","RT @QueenMaddie18: Me starting parasite knowing what I know about Ki Jeong https://t.co/MBLCdRlAa0",FALSE,0,NA,2020-04-16 04:30:57,FALSE,NA,"1250642816360800257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lail2289",1,TRUE,FALSE,NA,NA
"80","RT @wndysgf: i think i will watch parasite again tonight cus i like ki jeong",FALSE,0,NA,2020-04-16 04:30:44,FALSE,NA,"1250642760115216384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lail2289",1,TRUE,FALSE,NA,NA
"81","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-15 02:12:32,FALSE,NA,"1250245593525600257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","briannaa_ariel",43,TRUE,FALSE,NA,NA
"82","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-15 01:00:57,FALSE,NA,"1250227576645222401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","boldexcuse",43,TRUE,FALSE,NA,NA
"83","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-14 03:20:43,FALSE,NA,"1249900362150150144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danielywang",43,TRUE,FALSE,NA,NA
"84","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-13 23:10:35,FALSE,NA,"1249837417869258754",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jumillerx",43,TRUE,FALSE,NA,NA
"85","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-13 08:13:59,FALSE,NA,"1249611780256665602",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jadiekiss_",43,TRUE,FALSE,NA,NA
"86","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-13 03:57:18,FALSE,NA,"1249547183734394880",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DnDoodle",43,TRUE,FALSE,NA,NA
"87","i miss ki jeong 🥺",FALSE,0,NA,2020-04-13 03:12:05,FALSE,NA,"1249535804633907200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","poopylise",0,FALSE,FALSE,NA,NA
"88","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-12 20:36:49,FALSE,NA,"1249436329764458496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","scoopsxz",43,TRUE,FALSE,NA,NA
"89","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-12 20:21:18,FALSE,NA,"1249432427149344770",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kuromipompom",43,TRUE,FALSE,NA,NA
"90","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-12 17:34:28,FALSE,NA,"1249390441683922945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lichelle__",43,TRUE,FALSE,NA,NA
"91","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-12 15:10:13,FALSE,NA,"1249354140100096000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_SelenaCortez",43,TRUE,FALSE,NA,NA
"92","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-12 11:58:49,FALSE,NA,"1249305971186253824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jrusyanaa",43,TRUE,FALSE,NA,NA
"93","@kh_illo ki jeong from parasite ! 😙",FALSE,1,"kh_illo",2020-04-12 10:16:26,FALSE,"1249246945098354689","1249280208823136258","1179537870941327361","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sapphicsydina",0,FALSE,FALSE,NA,NA
"94","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-12 09:40:11,FALSE,NA,"1249271085108826112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tbynatee",43,TRUE,FALSE,NA,NA
"95","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-12 09:29:06,FALSE,NA,"1249268294546227201",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mrspetedavidson",43,TRUE,FALSE,NA,NA
"96","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-12 06:59:24,FALSE,NA,"1249230621999648773",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","my_sharonaaaa",43,TRUE,FALSE,NA,NA
"97","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-12 06:35:45,FALSE,NA,"1249224669099692032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clamslife",43,TRUE,FALSE,NA,NA
"98","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-12 04:20:55,FALSE,NA,"1249190738304348162",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_weavy",43,TRUE,FALSE,NA,NA
"99","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-12 04:07:34,FALSE,NA,"1249187377958072320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emileecainee",43,TRUE,FALSE,NA,NA
"100","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-12 03:52:57,FALSE,NA,"1249183701470248962",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoJoBelovee",43,TRUE,FALSE,NA,NA
"101","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-12 03:16:38,FALSE,NA,"1249174560022441984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","helper_ken",43,TRUE,FALSE,NA,NA
"102","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-12 03:13:10,FALSE,NA,"1249173687380717574",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mydreamsmywords",43,TRUE,FALSE,NA,NA
"103","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-12 01:13:04,FALSE,NA,"1249143463385407488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cruz_xochitl",43,TRUE,FALSE,NA,NA
"104","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-12 00:15:48,FALSE,NA,"1249129052197261313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","taughtu",43,TRUE,FALSE,NA,NA
"105","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-11 23:38:12,FALSE,NA,"1249119591722299394",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MonaKinkCurlz",43,TRUE,FALSE,NA,NA
"106","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-11 23:34:50,FALSE,NA,"1249118743101349889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bitchigotedges",43,TRUE,FALSE,NA,NA
"107","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-11 23:28:24,FALSE,NA,"1249117122132873216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","giveyouhale",43,TRUE,FALSE,NA,NA
"108","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-11 23:10:08,FALSE,NA,"1249112526253506564",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pysofly",43,TRUE,FALSE,NA,NA
"109","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-11 20:27:38,FALSE,NA,"1249071631428796416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ahunnydee",43,TRUE,FALSE,NA,NA
"110","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-11 19:38:29,FALSE,NA,"1249059262036185090",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chrisequus1",43,TRUE,FALSE,NA,NA
"111","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-11 19:27:51,FALSE,NA,"1249056586904920065",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","yourfloydalexis",43,TRUE,FALSE,NA,NA
"112","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-11 16:05:06,FALSE,NA,"1249005562626543616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YungKohai_",43,TRUE,FALSE,NA,NA
"113","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-11 15:00:11,FALSE,NA,"1248989225233481728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aquariankidmac",43,TRUE,FALSE,NA,NA
"114","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-11 06:38:40,FALSE,NA,"1248863016734658560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","uralame",43,TRUE,FALSE,NA,NA
"115","at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,158,NA,2020-04-11 04:20:18,FALSE,NA,"1248828195467657216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sail_to_jupiter",43,FALSE,FALSE,NA,NA
"116","RT @mochipawtato: @nica09sone This scene was far too powerful. Shit from the toilet flying in the background, water levels rising in the ne…",FALSE,0,NA,2020-04-11 03:03:01,FALSE,NA,"1248808744999251969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lail2289",1,TRUE,FALSE,NA,NA
"117","RT @johnnisnothere: not to go pretentious film twt mode, but the scene where ki jeong sits on the flooded toilet smoking thank u bong joon…",FALSE,0,NA,2020-04-11 03:01:25,FALSE,NA,"1248808344376102912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lail2289",1,TRUE,FALSE,NA,NA
"118","RT @paapurikah: The scene where ki jeong sits on the toilet seat smoking is fucking great",FALSE,0,NA,2020-04-11 03:01:11,FALSE,NA,"1248808285857124358",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lail2289",1,TRUE,FALSE,NA,NA
"119","i think i will watch parasite again tonight cus i like ki jeong",FALSE,4,NA,2020-04-10 03:25:03,FALSE,NA,"1248451902519439362",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wndysgf",1,FALSE,FALSE,NA,NA
"120","whys ki jeong lighting a cig while her toilets over flooding with-",FALSE,0,"springdazing",2020-04-10 02:50:16,FALSE,"1248412256666181632","1248443150575771650","1246612420602322944","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","springdazing",0,FALSE,FALSE,NA,NA
"121","Me starting parasite knowing what I know about Ki Jeong https://t.co/MBLCdRlAa0",FALSE,1,NA,2020-04-10 00:54:04,FALSE,NA,"1248413907401584641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","QueenMaddie18",1,FALSE,FALSE,NA,NA
"122","@winryyyyyy @bonbahgo2 Ki Jeong",FALSE,0,"PriPri_D",2020-04-09 21:54:52,FALSE,"1248368667198459905","1248368808332537856","894989124935012356","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PriPri_D",0,FALSE,FALSE,NA,NA
